IGN2_202311281603-00-cam-22348130-0310.jpg 3272.230177 2927.528968
IGN2_202311281603-00-cam-22348130-0320.jpg 3272.420016 2927.565870
IGN2_202311281603-00-cam-22348130-0330.jpg 3272.445857 2927.552386
IGN2_202311281603-00-cam-22348130-0340.jpg 3272.690242 2927.611444
IGN2_202311281603-00-cam-22348130-0350.jpg 3272.543399 2927.564924
IGN2_202311281603-00-cam-22348130-0360.jpg 3272.635419 2927.572258
IGN2_202311281603-00-cam-22348130-0370.jpg 3272.768012 2927.600501
IGN2_202311281603-00-cam-22348130-0380.jpg 3272.793117 2927.610675
IGN2_202311281603-00-cam-22348130-0390.jpg 3272.876537 2927.596179
IGN2_202311281603-00-cam-22348130-0400.jpg 3272.948988 2927.625242
IGN2_202311281603-00-cam-22348130-0410.jpg 3272.979173 2927.613958
IGN2_202311281603-00-cam-22348130-0420.jpg 3272.996077 2927.615178
IGN2_202311281603-00-cam-22348130-0430.jpg 3273.078024 2927.641099
IGN2_202311281603-00-cam-22348130-0440.jpg 3273.171828 2927.648255
IGN2_202311281603-00-cam-22348130-0450.jpg 3273.259113 2927.651215
IGN2_202311281603-00-cam-22348130-0460.jpg 3273.409421 2927.670016
IGN2_202311281603-00-cam-22348130-0470.jpg 3273.458720 2927.704913
IGN2_202311281603-00-cam-22348130-0480.jpg 3273.486221 2927.670373
IGN2_202311281603-00-cam-22348130-0490.jpg 3273.616081 2927.692087
IGN2_202311281603-00-cam-22348130-0500.jpg 3273.613068 2927.692517
IGN2_202311281603-00-cam-22348130-0510.jpg 3273.610488 2927.714923
IGN2_202311281603-00-cam-22348130-0520.jpg 3273.741013 2927.699420
IGN2_202311281603-00-cam-22348130-0530.jpg 3273.889209 2927.731821
IGN2_202311281603-00-cam-22348130-0540.jpg 3273.806758 2927.676101
IGN2_202311281603-00-cam-22348130-0550.jpg 3273.949886 2927.707132
IGN2_202311281603-00-cam-22348130-0560.jpg 3273.981369 2927.743403
IGN2_202311281603-00-cam-22348130-0570.jpg 3274.013750 2927.684640
IGN2_202311281603-00-cam-22348130-0580.jpg 3274.133618 2927.720102
IGN2_202311281603-00-cam-22348130-0590.jpg 3274.252899 2927.765013
IGN2_202311281603-00-cam-22348130-0600.jpg 3274.337164 2927.765474
IGN2_202311281603-00-cam-22348130-0610.jpg 3274.371501 2927.760038
IGN2_202311281603-00-cam-22348130-0620.jpg 3274.432467 2927.766913
IGN2_202311281603-00-cam-22348130-0630.jpg 3274.481699 2927.777946
IGN2_202311281603-00-cam-22348130-0640.jpg 3274.554733 2927.806526
IGN2_202311281603-00-cam-22348130-0650.jpg 3274.530062 2927.748443
IGN2_202311281603-00-cam-22348130-0660.jpg 3274.717778 2927.816629
IGN2_202311281603-00-cam-22348130-0670.jpg 3274.732807 2927.784178
IGN2_202311281603-00-cam-22348130-0680.jpg 3274.716522 2927.804719
IGN2_202311281603-00-cam-22348130-0690.jpg 3274.793079 2927.802008
IGN2_202311281603-00-cam-22348130-0700.jpg 3274.818096 2927.794438
IGN2_202311281603-00-cam-22348130-0710.jpg 3274.944264 2927.803895
IGN2_202311281603-00-cam-22348130-0720.jpg 3274.973597 2927.796254
IGN2_202311281603-00-cam-22348130-0730.jpg 3274.965345 2927.817442
IGN2_202311281603-00-cam-22348130-0740.jpg 3275.029420 2927.785525
IGN2_202311281603-00-cam-22348130-0750.jpg 3275.194471 2927.806144
IGN2_202311281603-00-cam-22348130-0760.jpg 3275.223535 2927.833129
IGN2_202311281603-00-cam-22348130-0770.jpg 3275.189390 2927.802029
IGN2_202311281603-00-cam-22348130-0780.jpg 3275.345715 2927.832365
IGN2_202311281603-00-cam-22348130-0790.jpg 3275.382009 2927.842806
IGN2_202311281603-00-cam-22348130-0800.jpg 3275.442188 2927.829568
IGN2_202311281603-00-cam-22348130-0810.jpg 3275.512501 2927.861335
IGN2_202311281603-00-cam-22348130-0820.jpg 3275.599667 2927.851925
IGN2_202311281603-00-cam-22348130-0830.jpg 3275.676594 2927.862799
IGN2_202311281603-00-cam-22348130-0840.jpg 3275.780432 2927.877036
IGN2_202311281603-00-cam-22348130-0850.jpg 3275.768877 2927.877127
IGN2_202311281603-00-cam-22348130-0860.jpg 3275.902237 2927.884460
IGN2_202311281603-00-cam-22348130-0870.jpg 3275.865911 2927.877789
IGN2_202311281603-00-cam-22348130-0880.jpg 3275.922258 2927.884489
IGN2_202311281603-00-cam-22348130-0890.jpg 3275.921481 2927.859071
IGN2_202311281603-00-cam-22348130-0900.jpg 3275.991070 2927.882454
IGN2_202311281603-00-cam-22348130-0910.jpg 3276.035920 2927.892835
IGN2_202311281603-00-cam-22348130-0920.jpg 3276.097024 2927.904266
IGN2_202311281603-00-cam-22348130-0930.jpg 3276.193452 2927.899308
IGN2_202311281603-00-cam-22348130-0940.jpg 3276.230037 2927.911769
IGN2_202311281603-00-cam-22348130-0950.jpg 3276.386046 2927.921661
IGN2_202311281603-00-cam-22348130-0960.jpg 3276.397943 2927.936979
IGN2_202311281603-00-cam-22348130-0970.jpg 3276.346357 2927.929424
IGN2_202311281603-00-cam-22348130-0980.jpg 3276.583939 2927.956145
IGN2_202311281603-00-cam-22348130-0990.jpg 3276.518901 2927.928071
IGN2_202311281603-00-cam-22348130-1000.jpg 3276.600675 2927.947911
IGN2_202311281603-00-cam-22348130-1010.jpg 3276.700534 2927.959785
IGN2_202311281603-00-cam-22348130-1020.jpg 3276.768718 2927.967145
IGN2_202311281603-00-cam-22348130-1030.jpg 3276.746576 2927.945803
IGN2_202311281603-00-cam-22348130-1040.jpg 3276.792165 2927.940900
IGN2_202311281603-00-cam-22348130-1050.jpg 3276.869085 2927.970936
IGN2_202311281603-00-cam-22348130-1060.jpg 3276.847805 2927.966312
IGN2_202311281603-00-cam-22348130-1070.jpg 3277.098891 2928.003620
IGN2_202311281603-00-cam-22348130-1080.jpg 3277.079612 2928.005439
IGN2_202311281603-00-cam-22348130-1090.jpg 3276.993380 2927.974242
IGN2_202311281603-00-cam-22348130-1100.jpg 3277.139291 2927.977616
IGN2_202311281603-00-cam-22348130-1110.jpg 3277.059996 2927.964375
IGN2_202311281603-00-cam-22348130-1120.jpg 3277.255841 2928.009680
IGN2_202311281603-00-cam-22348130-1130.jpg 3277.291601 2928.008904
IGN2_202311281603-00-cam-22348130-1140.jpg 3277.325581 2928.014240
IGN2_202311281603-00-cam-22348130-1150.jpg 3277.503658 2928.042150
IGN2_202311281603-00-cam-22348130-1160.jpg 3277.485192 2928.034673
IGN2_202311281603-00-cam-22348130-1170.jpg 3277.674751 2928.070294
IGN2_202311281603-00-cam-22348130-1180.jpg 3277.758052 2928.085249
IGN2_202311281603-00-cam-22348130-1190.jpg 3277.688072 2928.060102
IGN2_202311281603-00-cam-22348130-1200.jpg 3277.712980 2928.061746
IGN2_202311281603-00-cam-22348130-1210.jpg 3277.875109 2928.098041
IGN2_202311281603-00-cam-22348130-1220.jpg 3277.764671 2928.042570
IGN2_202311281603-00-cam-22348130-1230.jpg 3278.013467 2928.081175
IGN2_202311281603-00-cam-22348130-1240.jpg 3278.033920 2928.116987
IGN2_202311281603-00-cam-22348130-1250.jpg 3277.953370 2928.081801
IGN2_202311281603-00-cam-22348130-1260.jpg 3277.979725 2928.076838
IGN2_202311281603-00-cam-22348130-1270.jpg 3278.052331 2928.115057
IGN2_202311281603-00-cam-22348130-1280.jpg 3278.078069 2928.095991
IGN2_202311281603-00-cam-22348130-1290.jpg 3278.167533 2928.091172
IGN2_202311281603-00-cam-22348130-1300.jpg 3278.301492 2928.133436
IGN2_202311281603-00-cam-22348130-1310.jpg 3278.354387 2928.189177
IGN2_202311281603-00-cam-22348130-1320.jpg 3278.230482 2928.121165
IGN2_202311281603-00-cam-22348130-1330.jpg 3278.395298 2928.175141
IGN2_202311281603-00-cam-22348130-1340.jpg 3278.417150 2928.163679
IGN2_202311281603-00-cam-22348130-1350.jpg 3278.517001 2928.154120
IGN2_202311281603-00-cam-22348130-1360.jpg 3278.492912 2928.126338
IGN2_202311281603-00-cam-22348130-1370.jpg 3278.721860 2928.200998
IGN2_202311281603-00-cam-22348130-1380.jpg 3278.735700 2928.181088
IGN2_202311281603-00-cam-22348130-1390.jpg 3278.735599 2928.151798
IGN2_202311281603-00-cam-22348130-1400.jpg 3278.730449 2928.150081
IGN2_202311281603-00-cam-22348130-1410.jpg 3278.776578 2928.162535
IGN2_202311281603-00-cam-22348130-1420.jpg 3278.837584 2928.170603
IGN2_202311281603-00-cam-22348130-1430.jpg 3278.935912 2928.206319
IGN2_202311281603-00-cam-22348130-1440.jpg 3278.830911 2928.133594
IGN2_202311281603-00-cam-22348130-1450.jpg 3279.001030 2928.184996
IGN2_202311281603-00-cam-22348130-1460.jpg 3279.069639 2928.243442
IGN2_202311281603-00-cam-22348130-1470.jpg 3279.021416 2928.160980
IGN2_202311281603-00-cam-22348130-1480.jpg 3279.148724 2928.190532
IGN2_202311281603-00-cam-22348130-1490.jpg 3279.272807 2928.260892
IGN2_202311281603-00-cam-22348130-1500.jpg 3279.215962 2928.228460
IGN2_202311281603-00-cam-22348130-1510.jpg 3279.204935 2928.218405
IGN2_202311281603-00-cam-22348130-1520.jpg 3279.311989 2928.251606
IGN2_202311281603-00-cam-22348130-1530.jpg 3279.338942 2928.225861
IGN2_202311281603-00-cam-22348130-1540.jpg 3279.369398 2928.228812
IGN2_202311281603-00-cam-22348130-1550.jpg 3279.591762 2928.279313
IGN2_202311281603-00-cam-22348130-1560.jpg 3279.531401 2928.265977
IGN2_202311281603-00-cam-22348130-1570.jpg 3279.513481 2928.263123
IGN2_202311281603-00-cam-22348130-1580.jpg 3279.591919 2928.283614
IGN2_202311281603-00-cam-22348130-1590.jpg 3279.712050 2928.292236
IGN2_202311281603-00-cam-22348130-1600.jpg 3279.634380 2928.282471
IGN2_202311281603-00-cam-22348130-1610.jpg 3279.692498 2928.238657
IGN2_202311281603-00-cam-22348130-1620.jpg 3279.823743 2928.306253
IGN2_202311281603-00-cam-22348130-1630.jpg 3279.846544 2928.274220
IGN2_202311281603-00-cam-22348130-1640.jpg 3280.014843 2928.312753
IGN2_202311281603-00-cam-22348130-1650.jpg 3279.899520 2928.251280
IGN2_202311281603-00-cam-22348130-1660.jpg 3279.872351 2928.294149
IGN2_202311281603-00-cam-22348130-1670.jpg 3279.909395 2928.282025
IGN2_202311281603-00-cam-22348130-1680.jpg 3280.059394 2928.346741
IGN2_202311281603-00-cam-22348130-1690.jpg 3280.007494 2928.315459
IGN2_202311281603-00-cam-22348130-1700.jpg 3280.005470 2928.239984
IGN2_202311281603-00-cam-22348130-1710.jpg 3280.050219 2928.286025
IGN2_202311281603-00-cam-22348130-1720.jpg 3280.259818 2928.346063
IGN2_202311281603-00-cam-22348130-1730.jpg 3280.110478 2928.323389
IGN2_202311281603-00-cam-22348130-1740.jpg 3280.393087 2928.421763
IGN2_202311281603-00-cam-22348130-1750.jpg 3280.472521 2928.449340
IGN2_202311281603-00-cam-22348130-1760.jpg 3280.340734 2928.407886
IGN2_202311281603-00-cam-22348130-1770.jpg 3280.462184 2928.424113
IGN2_202311281603-00-cam-22348130-1780.jpg 3280.512488 2928.433213
IGN2_202311281603-00-cam-22348130-1790.jpg 3280.549862 2928.443778
IGN2_202311281603-00-cam-22348130-1800.jpg 3280.515357 2928.436139
IGN2_202311281603-00-cam-22348130-1810.jpg 3280.565800 2928.423200
IGN2_202311281603-00-cam-22348130-1820.jpg 3280.706586 2928.450581
IGN2_202311281603-00-cam-22348130-1830.jpg 3280.780415 2928.442526
IGN2_202311281603-00-cam-22348130-1840.jpg 3280.613111 2928.449272
IGN2_202311281603-00-cam-22348130-1850.jpg 3280.682392 2928.380452
IGN2_202311281603-00-cam-22348130-1860.jpg 3280.805048 2928.466984
IGN2_202311281603-00-cam-22348130-1870.jpg 3280.847882 2928.466033
